TipoDePublicacao,NumeroDaPublicacao,Revisao,DataEfetividade,DocAssociado,Emissor,ATA,Assunto,Categoria,Tipo,Aplicabilidade,DescAplicabilidade,Acao,Analista,TSN,DataAnalise,TipoDeControle,CSN,DataLimite,Justificativa
AD/CF/DA/CN,F-1989-017-017R2,2,31/10/1989,SB ATR42-53-0023/57-0010/-53-0042/53-0004,EASA (UE),53  FUSELAGE,Modifications to Structure prompted by fatigue test findings,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable by Manufacture Serial Number.
AD/CF/DA/CN,F-1989-120-023R1,1,32771,ATR42-30-0018/30-0017/30-0025/27-0021/27-0029/30-0027,EASA (UE),30-ICE AND RAIN PROTECTION,Procedures for flight in icing conditions,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- AFM already updated and all modifications required accomplished in manufacture. 
AD/CF/DA/CN,F-1989-077-021R2,2,32708,ATR42-57-0028/57-0030,EASA (UE),27-FLIGHT CONTROLS,Aileron tab inboard hingepin,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable by Manufacture Serial Number.
AD/CF/DA/CN,F-1989-093-022,0,32696,SB ATR42-23-0018,EASA (UE),23-COMMUNICATIONS,Automatic Cut-off of the Voice Recorders,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 and it´s not applicable to its Manufacture Serial Number.
AD/CF/DA/CN,F-1988-186-016R1,1,32659,SB ATR42-26-0009/26-0010,EASA (UE),26-FIRE PROTECTION,Test system of the smoke detectors in cargo compartment area,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required actions already incorporated.
AD/CF/DA/CN,F-1989-042-018R1,1,32603,SB ATR42-79-A-0005,EASA (UE),79-OIL,Oil pressure transmitter manifold,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required modifications already accomplished.
AD/CF/DA/CN,F-1989-033-019R1,1,32598,SB ATR42-27-0029,EASA (UE),27-FLIGHT CONTROLS,Pitch trim,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- no action required because the SB ATR42-27-0029 is not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1987-156-008R1,1,32473,SB ATR42-61-0013/61-0014 R1,EASA (UE),61-PROPELLERS,Propeller brake Control System,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- the service bulletins ATR42-61-0013 and ATR42-61-0014 R1 are not applicable to ATR42-500 models. No action required.
AD/CF/DA/CN,F-1988-147-015,0,32473,SB ATR42-61-010 R02,EASA (UE),61-PROPELLERS,Propeller brake control pushbutton,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- no action required because SB ATR42-61-0010 is not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1988-135-014,0,32445,SB ATR42-32-018 R01,EASA (UE),32-LANDING GEAR,Main gear wheel bearings,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- no action required because SB ATR42-32-0018 is not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1988-092-013,0,32372,SB ATR42-34-0024/-0025/-0026/-0027/-22-0009,EASA (UE),34-NAVIGATION,HONEYWELL-SPERRY navigation equipment,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable by manufacture serial number.
AD/CF/DA/CN,F-1987-091-006R1,1,32354,SB ATR42-32-006/ATR42-32-40-1,EASA (UE),32-LANDING GEAR,Main landing gear wheels,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- no action required because it´s not appicable to ATR42-500 models.
AD/CF/DA/CN,F-1988-080-012,0,32326,SB ATR42-54-0008/76-0002 R01,EASA (UE),76-ENGINE CONTROLS,Engine and propeller flexible control shafts,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable ATR42-500 models.
AD/CF/DA/CN,F-1988-070-011,0,32274,SB ATR42-27-0027,EASA (UE),27-FLIGHT CONTROLS,Rudder control channel cables,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- it´s not applicable by manufacturer serial number.
AD/CF/DA/CN,F-1987-173-009,0,32130,ATR42-22-0006/22-0005,EASA (UE),22-AUTO FLIGHT,Protection for auto pilt roll actuator,Mandatório,Modificação,Ce,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1987-155-007,0,32101,SB ATR42-27-0010/27-0015,EASA (UE),27-FLIGHT CONTROLS,Elevator trims,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1987-046-005R1,1,31948,SB ATR42-32-0004/34-A0016/-34-0018,EASA (UE),34-NAVIGATION,Atittude and heading system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1986-078-001R01,1,31547,IPECO SB A001-25-22,EASA (UE),25-EQUIPMENT/FURNISHINGS,IPECO Pilot and Copilot Seats,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1987-022-004,0,31791,SB ATR42-23-0002,EASA (UE),23-COMMUNICATIONS,Automatic stop of the flight and cockpit voice recorders,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directire issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1986-085-002R1,1,31560,SB ATR42-79-0002,EASA (UE),79-OIL,Oil cooling system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1989-067-020R2,2,33327,SB ATR42-32-0023/53-0050/53-0045,EASA (UE),32-LANDING GEAR,Main L/G retraction jacks fitting bolts,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture.
AD/CF/DA/CN,F-1992-133-048R1,1,33845,SB ATR42-27-0063R3,EASA (UE),27-FLIGHT CONTROLS,Pitch Control,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aicraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1995-126-061,0,34881,SB ATR42-53-0094,EASA (UE),56  WINDOWS,Windshield frame - Node 5,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1997-159-071,0,35637,SB ATR42-53-0063/53-0082,EASA (UE),53  FUSELAGE,Karman fairing panels fasteners,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1992-043-045,0,33663,N/A,EASA (UE),25-EQUIPMENT/FURNISHINGS,Comercial furnishing,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-2000-281-078R01,1,37163,SB ATR42-26-0023,EASA (UE),26-FIRE PROTECTION,Fire protection - Fire handles ,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive not applicable to the fire handles- P/N 19-51-41 (S/N 1624) IAW EASYFLY WO NRW57944.
AD/CF/DA/CN,2012-0064,0,41033,ATR42-27-0104/ATR42-27-0105,EASA (UE),27-FLIGHT CONTROLS,Flight Controls - Rudder Tab- Rudder Pedal and Elevator Control Rods - Inspection/Replacement,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive is  not applicable by serial number MSN 561
AD/CF/DA/CN,2013-0087,0,41387,PPG SB NP-158862-001,EASA (UE),56  WINDOWS,Windoes - Cockpit Forward Side Windows - Inspection/Replacement,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,43976,N/A,N/A,N/A,Directive is not applicable to MSN 561.  Part numbers installed: NP158862-4 and NP158862-3 IAW EF AD REPORT.
AD/CF/DA/CN,2019-0278,0,26/11/2019,SB ATR42-92-0037,EASA (UE),92-Electrical System Installation,ATA 92 - Electronic Common Installation - Engine Nacelle Electrical Wiring - Modification,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Incorporar,André Torres,56.860,05,25/05/2020,MO/FL,-,25/11/2021,Accomplishment should be done with 24 MO or 5000 FH after 26/11/2019 (In 26/11/2019 MSN 561 has accumulated TSN: 51.860-05).  Modification  (1) Modify the electrical wiring routing installation on both engine nacelles IAW instructions of the applicable SB;  Inspection  (2) Before next flight after the modification as required by paragraph (1) of this AD- accomplish a DVI of the propeller brake hydraulic pipe for chafing with the screw head on RH underwing box of the engine nacelle IAW instructions of the AOM;  Corrective Action(s):   (3) If- during the inspection as required by paragraph (2)- the hydraulic pipe is found damaged- before next flight- replace the hydraulic pipe with a new one IAW instructions of the AOM  (4) If - during the inspection as required by paragraph (2) of this AD- the gap between hydraulic pipe and screw is found to be less than 6mm- before next flight-contact ATR for approved repair instructions and- within the compliance time(s) specified therein- accomplish those instructions accordly.  
AD/CF/DA/CN,2018-0262,0,43454,IPECO SB 063-25-08/063-25-09/063-25-10,EASA (UE),25-EQUIPMENT/FURNISHINGS,Pilot and Co-Pilot Seats - Modification/Inspection,Mandatório,Inspeção única,Célula,PILOT SEAT 3A063-0079-02-4 (S/N: 25734),Incorporar,André Torres,52612,72,43976,FH,-,-,Last periodic inspection accomplished on Captain seat (LH) P/N 3A063-0079-02-4 (S/N: 25734) in 28/01/2020 IAW EASYFLY RW-708301 (Aircraft has accumulated 51862-72 FH).  Next accomplish should be done within 750FH after last inspection.  - Inspection:  Inspect any affected spring of each affected seat IAW the instructions of the inspection SB.  - Corrective action:  If- during any inspection as required- any damage or incorrect installation of an affected spring is found- before next flight- replace both springs IAW instructions of the inspection SB.  - Credit:  For affected seats- installed on ATR aeroplanes: If- during any inspection as required by paragraph (3) of this AD- any damage or incorrect installation of only one affected spring is found on the pilot or co-pilot seat- it´s allowed to defer accomplishment of the corrective actions as required by paragraph (4) of this AD for that seat by up to 10 calendar days- provied a copy of the ATR OEB. "Untimely Pilot Seat Unocking" is included in AFM- pilots are informed and aeroplance is operated IAW instructions of that OEB.  - Parts Installation:  It is allowed to install an affected seat on an aeroplane provided- before installation that seat passed an inspection (No defect found)- IAW instructions of the inspection SB and that- following installation- it is inspected as required.  From the effective date of this AD- it´s allowed to install an affected spring on a seat installed- on an aeroplane provided that- before next flight after installation- that spring passes an inspection (no defect found) IAW instruction of the inspection SB and that- thereafter- it is inspected as required.
AD/CF/DA/CN,2018-0262,0,43454,IPECO SB 063-25-08/ 063-25-09/063-25-10,EASA (UE),25-EQUIPMENT/FURNISHINGS,Pilot and Co-pilot Seats - Modification/Inspection,Mandatório,Inspeção Rep.,Componente,F/O Seat: P/N 3A063-0080-02-4 (S/N 34019),Incorporar,André Torres,52612,72,43976,FH,-,-,Last periodic inspection accomplished on F/O seat (LH) P/N 3A063-0080-02-4 (S/N: 34019) in 28/01/2020 IAW EASYFLY RW-708301 (Aircraft has accumulated 51862-72 FH).  Next accomplish should be done within 750FH after last inspection.  - Inspection:  Inspect any affected spring of each affected seat IAW the instructions of the inspection SB.  - Corrective action:  If- during any inspection as required- any damage or incorrect installation of an affected spring is found- before next flight- replace both springs IAW instructions of the inspection SB.  - Credit:  If- during any inspection as required by paragraph (3) of this AD- any damage or incorrect installation of only one affected spring is found- it´s allowed to defer accomplishment of the corrective actions as required by paragraph (4) of this AD for that seat by up to 10 calendar days- provied a copy of the ATR OEB. "Untimely Pilot Seat Unocking" is included in AFM- pilots are informed and aeroplance is operated IAW instructions of that OEB. on of the inspection SB and that- thereafter- it is inspected as required.
AD/CF/DA/CN,,0,16/12/2006,N/A,ANAC (Brasil),32-LANDING GEAR,Trem de Pouso,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,25/05/2020,N/A,N/A,N/A,No action required due to MLG & NLG parts numbers installed on aircraft MSN 561 are not affected.  MLG parts installed: LH - P/N: D22685500-5   S/N:  MN305 RH - P/N: D22686500-5   S/N:  MN305  NLG part installed:  P/N: D22698500-6  - S/N: B331
AD/CF/DA/CN,,0,29/10/2012,N/A,ANAC (Brasil),35-OXYGEN,Gerador Químico de Oxigênio,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,25/05/2020,N/A,N/A,N/A,No action required because MSN 561 is not equipped with chemical oxygen generator.
AD/CF/DA/CN,2020-0136,0,43868,TLD ATR42-500,EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,Time Limits/Maintenance Checks - Certification Maintenance Requirementes and Airworthiness Limitations - Amendment,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Incorporar,André Torres,N/A,44002,N/A,N/A,N/A,Time Limits Document ATR42-400/-500  Revision 13 already referencied in MAP ATR42 AMP and analyzed. No impact on MSN: 561.
AD/CF/DA/CN,2020-0136,0,43868,ATR42-400/-500 TLD,EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,ATA 05 - Time Limits/Maintenance Checks - Certification Maintenance Requirements and Airworthiness Limitations - Amendment,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDP (MSN: 581),Incorporar,André Torres,N/A,44002,N/A,N/A,N/A,Time Limits Document ATR42-400/-500  Revision 13 already referencied in MAP ATR42 AMP and analyzed for MSN 581.
AD/CF/DA/CN,2020-0097R1,1,43927,SB ATR72-53-1108,EASA (UE),53  FUSELAGE, Fuselage – Passenger Seat Tracks – Inspection / Repair / Replacement,Mandatório,Inspeção única,Célula,ATR 72-202 - PR-MPY (MSN:519),Incorporar,André Torres,N/A,43979,MO,N/A,18/05/2021,NOTE: Accomplish within 26 months after 18/05/2020 (Effective date of the original issue)  Perform a GVI to confirm if the aircraft has an affected part installed.   Affected part: A seat track having Part Number (P/N) S53570203200- P/N S53570203202- P/N S53375001212- P/N S53375001213 or P/N S53375001214 and manufactured between year 2012 and year 2017 inclusive- or a seat track having a P/N as listed above- where the manufacturing batch number is not legible. The manufacturing date of the seat track can be identified by the batch number; an example is provided in Appendix 1 of this AD.  1) Inspection:   Accomplish a one-time DVI of each affected part IAW the applicable SB (ATR72-53-1108)  2) Corrective Action(s):  If- during DVI as requiredby par.(1)- deficiences are found- accomplish corrective actions IAW instructions of the applicable SB.   - Finding located at the level of at least one pax seat fitting: Perform corective ations before next flight;  - Finding not located at the level of at least one pax seat fitting: Within 24 months after the inspection as required or at next relocation/replacement of cabin seats (WOF).  3 - Parts Installation: From 18 May 2020- installation of an affected part is allowaed- provided that it is a serviceable part.
AD/CF/DA/CN,2020-0097R1,1,43927,SB ATR72-53-1108,EASA (UE),53  FUSELAGE,Fuselage – Passenger Seat Tracks – Inspection / Repair / Replacement,Mandatório,Inspeção única,Célula,ATR 72-202 - PR-MPZ (MSN:523),Incorporar,André Torres,N/A,43980,MO,N/A,18/05/2021,NOTE: Accomplish within 26 months after 18/05/2020 (Effective date of the original issue)  Perform a GVI to confirm if the aircraft has an affected part installed.   Affected part: A seat track having Part Number (P/N) S53570203200- P/N S53570203202- P/N S53375001212- P/N S53375001213 or P/N S53375001214 and manufactured between year 2012 and year 2017 inclusive- or a seat track having a P/N as listed above- where the manufacturing batch number is not legible. The manufacturing date of the seat track can be identified by the batch number; an example is provided in Appendix 1 of this AD.  1) Inspection:   Accomplish a one-time DVI of each affected part IAW the applicable SB (ATR72-53-1108)  2) Corrective Action(s):  If- during DVI as requiredby par.(1)- deficiences are found- accomplish corrective actions IAW instructions of the applicable SB.   - Finding located at the level of at least one pax seat fitting: Perform corective ations before next flight;  - Finding not located at the level of at least one pax seat fitting: Within 24 months after the inspection as required or at next relocation/replacement of cabin seats (WOF).  3 - Parts Installation: From 18 May 2020- installation of an affected part is allowaed- provided that it is a serviceable part.
AD/CF/DA/CN,2020-0097R1,1,43927, ATR42-53-0151,EASA (UE),53  FUSELAGE,Fuselage – Passenger Seat Tracks – Inspection / Repair / Replacement,Mandatório,Inspeção única,Célula,ATR 42-320 - PT-MPO (MSN:091),Não Aplicável,André Torres,N/A,43980,N/A,N/A,N/A,Directive is not applicable to MSN 091 (See revised applicability field "except MSN 001 to MSN 362 inclusive")
AD/CF/DA/CN,2020-0097R1,1,43927,ATR42-53-0151,EASA (UE),53  FUSELAGE,Fuselage – Passenger Seat Tracks – Inspection / Repair / Replacement,Mandatório,Inspeção única,Célula,ATR 42-300 - PT-MFE (MSN:295),Não Aplicável,André Torres,N/A,43980,N/A,N/A,N/A,Directive is not applicable to MSN 295 (See revised applicability field "except MSN 001 to MSN 362 inclusive")
AD/CF/DA/CN,2020-0097R1,1,43927,ATR42-53-0151,EASA (UE),53  FUSELAGE,Fuselage – Passenger Seat Tracks – Inspection / Repair / Replacement,Mandatório,Inspeção única,Célula,ATR 42-320 - PR-MPN (MSN:020),Não Aplicável,André Torres,N/A,43980,N/A,N/A,N/A,Directive is not applicable to MSN 020 (See revised applicability field "except MSN 001 to MSN 362 inclusive")
AD/CF/DA/CN,F-1990-109-029,0,33047,SB ATR42-53-0057,EASA (UE),53  FUSELAGE,Main Frames,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable.
AD/CF/DA/CN,F-1988-051-010R2,2,32935,SB ATR42-28-0021,EASA (UE),28-FUEL,Fuel Quantity Indications,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,25/05/2020,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1990-028-026,0,32935,SB ATR42-32-0021/32-0028,EASA (UE),32-LANDING GEAR,Nose Landing Gear Retraction System,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1990-029-027,0,32935,SB ATR42-33-0017,EASA (UE),33-LIGHTS,Emergency Lights,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1989-017-017R2,2,32822,SB ATR42-53-0023/57-0010/53-0042/53-0004,EASA (UE),53  FUSELAGE,Modifications to Strucutre prompted by fatigue test findings,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable by Manufacture Serial Number.
AD/CF/DA/CN,F-1990-163-031,0,33159,SB ATR42-53-0043,EASA (UE),53  FUSELAGE,Structure Modification Resulting from tests landing gear bay area,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1987-022-003,0,14/01/1987,SB ATR42-23-002,EASA (UE),23-COMMUNICATIONS,Automatic stop of the flight and cockpit voice recorders,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 aircraft models.
AD/CF/DA/CN,F-1990-030-028R1,1,32935,SB ATR42-61-0005/61-0022/61-0023,EASA (UE),61-PROPELLERS,Propeller Brake,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1991-216-043R1,1,33523,SB ATR42-76-0009,EASA (UE),76-ENGINE CONTROLS,Engine and propeller flexible controls,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture and not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1989-197-025R1,1,32967,SB ATR42-26-A0014R1,EASA (UE),26-FIRE PROTECTION,Engine fire extinghuishing system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable.
